text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,tipo_mensagem,entidade_que_respondeu,alerta_encaminhado_obra
"Veja a resposta que a Prefeitura Municipal de Barreiras - BA deu ao alerta da obra ""PAC 2 - CRECHE/PRÉ-ESCOLA BAIRR… https://t.co/Q0w83ap6iQ",FALSE,0,,2018-12-21T19:09:16Z,TRUE,,1076192899451228160,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Barreiras - BA ,
"Veja a resposta que a Prefeitura Municipal de Palestina - SP deu ao alerta da obra ""ESCOLA 001 - Palestina - SP"":… https://t.co/X5MMykHJ5I",FALSE,0,,2018-12-21T17:55:57Z,TRUE,,1076174447273484289,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Palestina - SP ,
"Veja a resposta que a Prefeitura Municipal de Santa Bárbara d'Oeste - SP deu ao alerta da obra ""700097/11 - Esc. de… https://t.co/L9AgvNLqhF",FALSE,0,,2018-12-21T16:43:50Z,TRUE,,1076156300264960002,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Santa Bárbara d'Oeste - SP ,
"Veja a resposta que a Prefeitura Municipal de Marapanim - PA deu ao alerta da obra ""TERRENO 12 DE OUTUBRO - Marapan… https://t.co/G6V51hKZgs",FALSE,1,,2018-12-21T16:25:23Z,TRUE,,1076151655035555846,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Marapanim - PA ,
"Veja a resposta que a Prefeitura Municipal de Prainha - PA deu ao alerta da obra ""700056/2008 - Escola de Educação… https://t.co/vRwlbY3qT8",FALSE,1,,2018-12-21T16:00:33Z,TRUE,,1076145406994776070,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Prainha - PA ,
"Veja a resposta que a Prefeitura Municipal de Prainha - PA deu ao alerta da obra ""PAC 2 - CRECHE/PRÉ-ESCOLA  001"":… https://t.co/LGXQ9IQu3P",FALSE,1,,2018-12-21T15:44:15Z,TRUE,,1076141305556811778,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Prainha - PA ,
"Veja a resposta que a Prefeitura Municipal de Prainha - PA deu ao alerta da obra ""PAC 2 - CRECHE/PRÉ-ESCOLA  002"":… https://t.co/NFUpLpOmYh",FALSE,1,,2018-12-21T15:37:47Z,TRUE,,1076139678661783554,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Prainha - PA ,
"Veja a resposta que a Prefeitura Municipal de Pedro Régis - PB deu ao alerta da obra ""Creche Pedro Régis - PB"":… https://t.co/xGaMpUSqeV",FALSE,0,,2018-12-21T14:37:15Z,TRUE,,1076124444416978944,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Pedro Régis - PB ,
"Veja a resposta que a Prefeitura Municipal de Ipiranga do Piauí - PI deu ao alerta da obra ""Creche Santa Catarina -… https://t.co/vjXrtACEPQ",FALSE,0,,2018-12-21T14:15:52Z,TRUE,,1076119060755165184,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Ipiranga do Piauí - PI ,
"Veja a resposta que a Prefeitura Municipal de Três Lagoas - MS deu ao alerta da obra ""PAC 2 CEI_JARDIM DAS ACÁCIAS""… https://t.co/1K8kTPsJDz",FALSE,1,,2018-12-21T14:02:34Z,TRUE,,1076115717370642433,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Três Lagoas - MS ,
"Veja a resposta que a Prefeitura Municipal de São Mateus - ES deu ao alerta da obra ""MUNICÍPIO SÃO MATEUS - São Mat… https://t.co/g2oMeNQlAt",FALSE,0,,2018-12-21T13:55:05Z,TRUE,,1076113832089538560,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de São Mateus - ES ,
"Veja a resposta que a Prefeitura Municipal de Boa Vista - RR deu ao alerta da obra ""ESCOLA MUNICIPAL DE ENSINO FUND… https://t.co/G0H1xL4qIM",FALSE,0,,2018-12-21T13:48:12Z,TRUE,,1076112101280833536,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Boa Vista - RR ,
"Veja a resposta que a Prefeitura Municipal de Boa Vista - RR deu ao alerta da obra ""ESCOLA MUNICIPAL DE ENSINO FUND… https://t.co/WxZJjJwM3C",FALSE,0,,2018-12-21T13:47:29Z,TRUE,,1076111919562539015,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Boa Vista - RR ,
"Veja a resposta que a Prefeitura Municipal de Boa Vista - RR deu ao alerta da obra ""CRECHE PRÉ ESCOLA MUNICIPAL  CI… https://t.co/DwYdh1sJX4",FALSE,1,,2018-12-21T13:46:54Z,TRUE,,1076111772313153536,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Boa Vista - RR ,
"Veja a resposta que a Prefeitura Municipal de Boa Vista - RR deu ao alerta da obra ""CRECHE PRÉ ESCOLA MUNICIPAL  DR… https://t.co/O3E0Im3MlI",FALSE,1,,2018-12-21T13:46:22Z,TRUE,,1076111639919935490,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Boa Vista - RR ,
"Veja a resposta que a Prefeitura Municipal de Boa Vista - RR deu ao alerta da obra ""PAC 2 - CRECHE/PRÉ-ESCOLA  012""… https://t.co/R19ULRcf0X",FALSE,1,,2018-12-21T13:45:55Z,TRUE,,1076111527231586309,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Boa Vista - RR ,
"Veja a resposta que a Prefeitura Municipal de Boa Vista - RR deu ao alerta da obra ""PAC 2 - CRECHE/PRÉ-ESCOLA  011""… https://t.co/e0ViSU43gx",FALSE,1,,2018-12-21T13:45:00Z,TRUE,,1076111296628707329,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Boa Vista - RR ,
"Veja a resposta que a Prefeitura Municipal de Boa Vista - RR deu ao alerta da obra ""PAC 2 - CRECHE/PRÉ-ESCOLA MCMV… https://t.co/q3ZKhsmuaV",FALSE,1,,2018-12-21T13:44:29Z,TRUE,,1076111164461981696,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Boa Vista - RR ,
"Veja a resposta que a Prefeitura Municipal de Boa Vista - RR deu ao alerta da obra ""PAC 2 - CRECHE/PRÉ-ESCOLA  010""… https://t.co/6RlajbTAb4",FALSE,1,,2018-12-21T13:43:53Z,TRUE,,1076111013240557568,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Boa Vista - RR ,
"Veja a resposta que a Prefeitura Municipal de Boa Vista - RR deu ao alerta da obra ""PAC 2 - CRECHE/PRÉ-ESCOLA  008… https://t.co/5UdnRVSuWY",FALSE,1,,2018-12-21T13:42:55Z,TRUE,,1076110768351924224,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Boa Vista - RR ,
"Veja a resposta que a Prefeitura Municipal de Boa Vista - RR deu ao alerta da obra ""ESCOLA MUNICIPAL DO BAIRRO CARA… https://t.co/T44QGf1FTP",FALSE,1,,2018-12-21T13:42:16Z,TRUE,,1076110605109604354,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Boa Vista - RR ,
"Veja a resposta que a Prefeitura Municipal de Boa Vista - RR deu ao alerta da obra ""PAC 2 - CRECHE/PRÉ-ESCOLA  009… https://t.co/Xl7hUVsA7A",FALSE,1,,2018-12-21T13:40:12Z,TRUE,,1076110087758987265,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Boa Vista - RR ,
"Veja a resposta que a Prefeitura Municipal de Boa Vista - RR deu ao alerta da obra ""CRECHE PRÉ ESCOLA MUNICIPAL NOV… https://t.co/oO5z2fGfpN",FALSE,1,,2018-12-21T13:39:28Z,TRUE,,1076109901963952128,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Boa Vista - RR ,
"Veja a resposta que a Prefeitura Municipal de Jacarezinho - PR deu ao alerta da obra ""PAC 2 - CRECHE/PRÉ-ESCOLA  00… https://t.co/6f08AhmWGs",FALSE,1,,2018-12-21T13:12:52Z,TRUE,,1076103208672641024,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Jacarezinho - PR ,
"Veja a resposta que a Prefeitura Municipal de Corumbá - MS deu ao alerta da obra ""Creche e Pre Escola Loteamento Pa… https://t.co/spmBGaXMGx",FALSE,1,,2018-12-21T12:55:02Z,TRUE,,1076098721098727425,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Corumbá - MS ,
"Veja a resposta que a Prefeitura Municipal de Brejo - MA deu ao alerta da obra ""Pov. Arraial - Brejo - MA"": https://t.co/2gNMPAzddW #tadepe",FALSE,0,,2018-12-21T11:59:58Z,FALSE,,1076084864011653121,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Brejo - MA ,
"Veja a resposta que a Prefeitura Municipal de Mari - PB deu ao alerta da obra ""Sítio Taumatá"": https://t.co/0C76W76tSa #tadepe",FALSE,0,,2018-12-21T10:50:15Z,FALSE,,1076067318080438272,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Mari - PB ,
"Veja a resposta que a Prefeitura Municipal de Navegantes - SC deu ao alerta da obra ""Jardim das Orquideas"": https://t.co/ZbzLrytBZI #tadepe",FALSE,1,,2018-12-21T10:28:12Z,FALSE,,1076061769284628481,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Navegantes - SC ,
"Veja a resposta que a Prefeitura Municipal de São Sebastião de Lagoa de Roça - PB deu ao alerta da obra ""PAC 2 - CR… https://t.co/dZPaBqn44p",FALSE,0,,2018-12-21T04:48:59Z,TRUE,,1075976401520680961,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de São Sebastião de Lagoa de Roça - PB ,
"Veja a resposta que a Prefeitura Municipal de Boqueirão - PB deu ao alerta da obra ""Creche/pré-escola 001"": https://t.co/L5mVoLRAFq #tadepe",FALSE,0,,2018-12-21T04:46:39Z,FALSE,,1075975816075452421,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Boqueirão - PB ,
"Veja a resposta que a Prefeitura Municipal de Lagoa Seca - PB deu ao alerta da obra ""Creche Vila florestal"": https://t.co/sNhPV75rWV #tadepe",FALSE,0,,2018-12-21T02:40:16Z,FALSE,,1075944009347018753,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Lagoa Seca - PB ,
"Veja a resposta que a Prefeitura Municipal de Rio Branco - AC deu ao alerta da obra ""JENIPAPO"": https://t.co/eK1q7RPAer #tadepe",FALSE,0,,2018-12-20T23:53:35Z,FALSE,,1075902061861105664,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Rio Branco - AC ,
"Veja a resposta que a Prefeitura Municipal de Rio Branco - AC deu ao alerta da obra ""JEQUITIBÁ"": https://t.co/PR9Son0nsn #tadepe",FALSE,0,,2018-12-20T23:50:59Z,FALSE,,1075901406844981250,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Rio Branco - AC ,
"Veja a resposta que a Prefeitura Municipal de Rio Branco - AC deu ao alerta da obra ""JUAREZ TÁVORA"": https://t.co/x3KJlSdRKC #tadepe",FALSE,0,,2018-12-20T23:17:56Z,FALSE,,1075893089728913408,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Rio Branco - AC ,
"Veja a resposta que a Prefeitura Municipal de Santa Rosa do Purus - AC deu ao alerta da obra ""PAC 2 - CRECHE/PRÉ-ES… https://t.co/MnexrXL2wq",FALSE,0,,2018-12-20T22:56:18Z,TRUE,,1075887647241981952,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Santa Rosa do Purus - AC ,
"Veja a resposta que a Prefeitura Municipal de Valença - BA deu ao alerta da obra ""PAC 2 - CRECHE/PRÉ-ESCOLA  001 Bo… https://t.co/OgjgQhqgZJ",FALSE,0,,2018-12-20T22:10:17Z,TRUE,,1075876065803939840,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Valença - BA ,
"Veja a resposta que a Prefeitura Municipal de Eunápolis - BA deu ao alerta da obra ""Colônia - Eunápolis - BA"":… https://t.co/VMgJmoXoRe",FALSE,0,,2018-12-20T18:53:41Z,TRUE,,1075826589886283776,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Eunápolis - BA ,
"Veja a resposta que a Prefeitura Municipal de Eunápolis - BA deu ao alerta da obra ""PAC 2 - CRECHE/PRÉ-ESCOLA MCMV… https://t.co/JeM62rIxOH",FALSE,1,,2018-12-20T18:49:14Z,TRUE,,1075825468950097930,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Eunápolis - BA ,
"Veja a resposta que a Prefeitura Municipal de Eunápolis - BA deu ao alerta da obra ""Rosa Neto"": https://t.co/Qm8crvT4zE #tadepe",FALSE,0,,2018-12-20T18:49:00Z,FALSE,,1075825412968726528,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Eunápolis - BA ,
"Veja a resposta que a Prefeitura Municipal de Eunápolis - BA deu ao alerta da obra ""PAC 2 - CRECHE/PRÉ-ESCOLA MCMV… https://t.co/dwTWREI870",FALSE,1,,2018-12-20T18:48:42Z,TRUE,,1075825335424425984,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Eunápolis - BA ,
"Veja a resposta que a Prefeitura Municipal de Eunápolis - BA deu ao alerta da obra ""PAC 2 - CRECHE/PRÉ-ESCOLA MCMV… https://t.co/fkfNyPCL7H",FALSE,0,,2018-12-20T18:48:25Z,TRUE,,1075825262644858882,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Eunápolis - BA ,
"Veja a resposta que a Prefeitura Municipal de Carlópolis - PR deu ao alerta da obra ""Nova Escola - Carlópolis - PR""… https://t.co/JsVBOX6Ad1",FALSE,0,,2018-12-20T17:42:25Z,TRUE,,1075808654534852608,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Carlópolis - PR ,
"Veja a resposta que a Prefeitura Municipal de Avaré - SP deu ao alerta da obra ""700376/11 - Escola de Educação Infa… https://t.co/yfuygU6ncD",FALSE,0,,2018-12-20T17:23:47Z,TRUE,,1075803967555280896,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Avaré - SP ,
"Veja a resposta que a Prefeitura Municipal de Vila Flores - RS deu ao alerta da obra ""LOTEAMENTO SOLIVO"": https://t.co/tp6stz9tDt #tadepe",FALSE,1,,2018-12-20T17:18:55Z,FALSE,,1075802741811937280,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Vila Flores - RS ,
"Veja a resposta que a Prefeitura Municipal de Natal - RN deu ao alerta da obra ""656979 - Esc. Educ. Infantil - Pote… https://t.co/s79cflK51T",FALSE,0,,2018-12-20T16:46:13Z,TRUE,,1075794512759455744,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Natal - RN ,
"Veja a resposta que o Secretaria Estadual - Pa - PA deu ao alerta da obra ""658472 - Brasil Profissionalizado - Barc… https://t.co/cNFHKyE9UQ",FALSE,0,,2018-12-20T14:33:56Z,TRUE,,1075761222497329155,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Secretaria Estadual - Pa - PA ,
"Veja a resposta que a Prefeitura Municipal de Piritiba - BA deu ao alerta da obra ""TERRENO PORTO FELIZ"": https://t.co/kRRw9Jrhkm #tadepe",FALSE,0,,2018-12-20T14:30:33Z,FALSE,,1075760369287790592,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Piritiba - BA ,
"Veja a resposta que o Secretaria Estadual - Pa - PA deu ao alerta da obra ""658472 - Construção Brasil Profissionali… https://t.co/mmohKGRKzy",FALSE,0,,2018-12-20T14:27:26Z,TRUE,,1075759583522684928,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Secretaria Estadual - Pa - PA ,
"Veja a resposta que a Prefeitura Municipal de Serra Dourada - BA deu ao alerta da obra ""Bairro São Gonçalo"": https://t.co/ZGXnETboTA #tadepe",FALSE,0,,2018-12-20T14:23:26Z,FALSE,,1075758577833467904,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Serra Dourada - BA ,
"Veja a resposta que o Secretaria Estadual - Pa - PA deu ao alerta da obra ""658472 - Construção Brasil Profissionali… https://t.co/FpZwxd76p5",FALSE,0,,2018-12-20T14:16:37Z,TRUE,,1075756863499759618,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Secretaria Estadual - Pa - PA ,
"Veja a resposta que o Secretaria Estadual - Pa - PA deu ao alerta da obra ""658472 - Construção Brasil Profissionali… https://t.co/doWPRk3UrJ",FALSE,0,,2018-12-20T14:05:18Z,TRUE,,1075754015961567232,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Secretaria Estadual - Pa - PA ,
"Veja a resposta que o Secretaria Estadual - Pa - PA deu ao alerta da obra ""658472 - Construção Brasil Profissionali… https://t.co/KDPuuXYIkg",FALSE,1,,2018-12-20T13:46:27Z,TRUE,,1075749270987382784,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Secretaria Estadual - Pa - PA ,
"Veja a resposta que o Secretaria Estadual - Pa - PA deu ao alerta da obra ""658472 - Construção Brasil Profissionali… https://t.co/Atnx78WXlk",FALSE,4,,2018-12-20T13:31:57Z,TRUE,,1075745620776968192,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Secretaria Estadual - Pa - PA ,
"Veja a resposta que a Prefeitura Municipal de Pires Ferreira - CE deu ao alerta da obra ""DONATO - Pires Ferreira -… https://t.co/sZBnGHgdVA",FALSE,1,,2018-12-20T13:24:52Z,TRUE,,1075743839237926912,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Pires Ferreira - CE ,
"Veja a resposta que a Prefeitura Municipal de Theobroma - RO deu ao alerta da obra ""ESCOLA JOSILEI DA SILVA NASCIME… https://t.co/Bgw7jFxmkh",FALSE,3,,2018-12-20T12:33:44Z,TRUE,,1075730972333826048,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Theobroma - RO ,
"Veja a resposta que a Prefeitura Municipal de Itiúba - BA deu ao alerta da obra ""Povoado de Cacimbas - Itiúba - BA""… https://t.co/4yOc18lFY1",FALSE,1,,2018-12-20T12:13:33Z,TRUE,,1075725892553449472,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Itiúba - BA ,
"Veja a resposta que a Prefeitura Municipal de Itiúba - BA deu ao alerta da obra ""Fazenda Umbuzeiro - Itiúba - BA"":… https://t.co/fdSjiJItn4",FALSE,1,,2018-12-20T12:13:15Z,TRUE,,1075725815793491969,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Itiúba - BA ,
"Veja a resposta que a Prefeitura Municipal de Itiúba - BA deu ao alerta da obra ""Povoado de Pedra Solta - Itiúba -… https://t.co/4BQREzLTS0",FALSE,1,,2018-12-20T12:12:51Z,TRUE,,1075725717114159105,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Itiúba - BA ,
"Veja a resposta que a Prefeitura Municipal de Itiúba - BA deu ao alerta da obra ""Povoado de Alto de São Gonçalo - I… https://t.co/5kWaJF4HjA",FALSE,3,,2018-12-20T12:12:26Z,TRUE,,1075725613762338816,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Itiúba - BA ,
"Veja a resposta que a Prefeitura Municipal de São José do Mantimento - MG deu ao alerta da obra ""EMENDA PARLAMENTAR… https://t.co/l03huqDxNc",FALSE,2,,2018-12-20T11:39:47Z,TRUE,,1075717393085808640,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de São José do Mantimento - MG ,
"Veja a resposta que a Prefeitura Municipal de Sete Lagoas - MG deu ao alerta da obra ""PAC 2 - CRECHE/PRÉ-ESCOLA  00… https://t.co/KyQRDbd12Q",FALSE,1,,2018-12-20T10:29:19Z,TRUE,,1075699661355302912,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Sete Lagoas - MG ,
"Veja a resposta que a Prefeitura Municipal de Ibiara - PB deu ao alerta da obra ""TERRENO AMPLO E PLANO - Ibiara - P… https://t.co/l3YsrO455b",FALSE,1,,2018-12-20T02:08:55Z,TRUE,,1075573732691853313,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Ibiara - PB ,
"Veja a resposta que a Prefeitura Municipal de Porto Velho - RO deu ao alerta da obra ""PAC 2 - CRECHE/PRÉ-ESCOLA ALF… https://t.co/exp4TFsyII",FALSE,0,,2018-12-20T00:56:06Z,TRUE,,1075555406095765504,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Porto Velho - RO ,
"Veja a resposta que a Prefeitura Municipal de Mucajaí - RR deu ao alerta da obra ""Nova Escola Na Vila Nova"": https://t.co/o3RkMqtc46 #tadepe",FALSE,1,,2018-12-19T21:57:11Z,FALSE,,1075510379197943810,,"<a href=""https://www.transparencia.org.br/projetos/tadepe"" rel=""nofollow"">Tá de Pé</a>",tadepeapp,0,FALSE,FALSE,,,resposta, Prefeitura Municipal de Mucajaí - RR ,
